price,bedrooms,bathrooms,square_feet,cluster
825,2.0,2.0,810,2
774,2.0,1.0,810,0
758,1.0,1.0,810,0
731,1.0,1.0,810,0
725,2.0,1.0,810,0
702,2.0,1.0,810,0
700,2.0,1.0,810,0
1315,1.0,1.0,811,0
1155,1.0,1.0,811,0
975,1.0,1.0,811,0
958,2.0,1.0,811,0
925,1.0,1.0,811,0
909,2.0,1.0,811,0
600,3.0,1.0,811,0
1650,2.0,1.0,812,0
1595,3.0,1.0,812,2
1277,1.0,1.0,812,0
1146,1.0,1.0,812,0
1100,2.0,1.5,812,0
1025,2.0,1.0,812,0
1025,1.0,1.0,812,0
999,1.0,1.0,812,0
895,2.0,1.0,812,0
891,1.0,1.0,812,0
835,1.0,1.0,812,0
1365,1.0,1.0,813,0
1328,1.0,1.0,813,0
815,1.0,1.0,813,0
1650,1.0,1.0,814,0
1595,1.0,1.0,814,0
1240,1.0,1.0,814,0
1015,1.0,1.0,814,0
995,1.0,1.0,814,0
700,2.0,1.0,814,0
2595,1.0,1.0,815,0
2585,1.0,1.0,815,0
1799,2.0,1.0,815,0
1570,1.0,1.0,815,0
1415,1.0,1.0,815,0
1000,2.0,1.5,815,0
919,1.0,1.0,815,0
639,2.0,1.0,815,0
539,2.0,1.0,815,0
2195,2.0,1.0,816,0
1555,1.0,1.0,816,0
1195,2.0,1.0,816,0
1150,2.0,1.0,816,0
1048,1.0,1.0,816,0
875,2.0,1.0,816,0
745,2.0,1.0,816,0
1799,1.0,1.0,817,0
1595,3.0,2.0,817,2
1195,1.0,1.0,817,0
1025,2.0,1.0,817,0
935,1.0,1.0,817,0
2148,1.0,1.0,818,0
1733,1.0,1.0,818,0
1638,1.0,1.0,818,0
1631,1.0,1.0,818,0
1400,1.0,1.0,818,0
1178,1.0,1.0,818,0
959,1.0,1.0,818,0
4300,1.0,1.0,819,0
3525,1.0,1.0,819,0
2900,0.0,1.0,819,0
2580,1.0,1.0,819,0
1735,1.0,1.0,819,0
1401,1.0,1.0,819,0
1400,2.0,1.0,819,0
1250,2.0,1.0,819,0
1185,1.0,1.0,819,0
1103,1.0,1.0,819,0
1005,1.0,1.0,819,0
990,3.0,1.0,819,0
2048,1.0,1.0,820,0
1900,2.0,1.0,820,0
1900,1.0,1.0,820,0
1840,1.0,1.0,820,0
1733,1.0,1.0,820,0
1700,1.0,1.0,820,0
1685,2.0,1.0,820,0
1663,3.0,1.0,820,2
1600,2.0,1.0,820,0
1549,2.0,1.0,820,0
1456,2.0,1.0,820,0
1455,2.0,1.0,820,0
1373,1.0,1.0,820,0
1370,1.0,1.0,820,0
1315,1.0,1.0,820,0
1225,1.0,1.0,820,0
1220,2.0,1.0,820,0
1215,1.0,1.0,820,0
1202,1.0,1.0,820,0
1177,1.0,1.0,820,0
1115,1.0,1.0,820,0
1115,1.0,1.0,820,0
1025,1.0,1.0,820,0
1022,1.0,1.0,820,0
1015,1.0,1.0,820,0
873,1.0,1.0,820,0
835,1.0,1.0,820,0
835,1.0,1.0,820,0
775,1.0,1.0,820,0
735,2.0,1.0,820,0
625,2.0,1.0,820,0
585,1.0,1.0,820,0
1695,1.0,1.0,821,0
910,1.0,1.0,821,0
650,2.0,1.0,821,0
1870,1.0,1.0,822,0
1795,2.0,1.0,822,0
975,2.0,1.0,822,0
880,1.0,1.0,822,0
800,1.0,1.0,822,0
2560,1.0,1.0,823,0
1575,1.0,1.0,823,0
1560,1.0,1.0,823,0
1280,2.0,1.0,823,0
1169,1.0,1.0,823,0
1159,1.0,1.0,823,0
1100,2.0,2.0,823,2
2035,1.0,1.0,824,0
1840,2.0,1.0,824,0
1736,3.0,2.0,824,2
1549,1.0,1.0,824,0
1405,1.0,1.0,824,0
1150,1.0,1.0,824,0
1070,1.0,1.0,824,0
1005,2.0,1.0,824,0
995,2.0,1.0,824,0
600,1.0,1.0,824,0
2475,2.0,1.0,825,0
2199,1.0,1.0,825,0
2125,1.0,1.0,825,0
1895,2.0,1.0,825,0
1800,1.0,1.0,825,0
1645,1.0,1.0,825,0
1600,2.0,2.0,825,2
1587,1.0,1.0,825,0
1550,2.0,1.0,825,0
1549,2.0,1.0,825,0
1525,2.0,1.0,825,0
1495,1.0,1.0,825,0
1436,1.0,1.0,825,0
1425,1.0,1.0,825,0
1400,1.0,1.0,825,0
1376,1.0,1.0,825,0
1346,1.0,1.0,825,0
1265,2.0,1.0,825,0
1185,2.0,1.0,825,0
1015,2.0,1.0,825,0
1005,1.0,1.5,825,0
985,2.0,1.0,825,0
955,2.0,1.5,825,0
925,1.0,1.0,825,0
875,2.0,1.0,825,0
850,1.0,1.0,825,0
825,2.0,1.0,825,0
775,1.0,1.0,825,0
710,2.0,1.0,825,0
700,2.0,1.0,825,0
615,2.0,1.0,825,0
1899,1.0,1.0,826,0
1450,1.0,1.0,826,0
1300,1.0,1.0,826,0
1275,1.0,1.0,826,0
1009,1.0,1.0,826,0
950,1.0,1.0,826,0
900,1.0,1.0,826,0
2895,1.0,1.0,827,0
1700,1.0,1.0,827,0
1650,1.0,1.0,827,0
1315,1.0,1.0,827,0
1191,1.0,1.0,827,0
976,1.0,1.0,827,0
964,1.0,1.0,827,0
958,1.0,1.0,827,0
2290,1.0,1.0,828,0
1800,1.0,1.0,828,0
1688,1.0,1.0,828,0
1568,2.0,2.0,828,2
1395,1.0,1.0,828,0
1250,1.0,1.0,828,0
1220,1.0,1.0,828,0
1070,1.0,1.0,828,0
635,2.0,2.0,828,2
625,2.0,1.0,828,0
2870,1.0,1.0,829,0
1729,1.0,1.0,829,0
1695,2.0,1.0,829,0
1380,1.0,1.0,829,0
1281,1.0,1.0,829,0
1970,1.0,1.0,830,0
1876,1.0,1.0,830,0
1875,2.0,1.0,830,0
1790,1.0,1.0,830,0
1570,1.0,1.0,830,0
1550,2.0,1.0,830,0
1486,2.0,1.0,830,0
1475,1.0,1.0,830,0
1430,1.0,1.0,830,0
1420,1.0,1.0,830,0
1330,1.0,1.0,830,0
1270,2.0,1.0,830,0
1039,1.0,1.0,830,0
1018,1.0,1.0,830,0
920,2.0,1.0,830,0
899,2.0,1.0,830,0
799,2.0,1.0,830,0
795,1.0,1.0,830,0
781,2.0,2.0,830,2
680,2.0,1.0,830,0
1882,1.0,1.0,831,0
1290,3.0,1.0,831,0
850,1.0,1.0,831,0
2920,1.0,1.0,832,0
2495,1.0,1.0,832,0
1700,1.0,1.0,832,0
1550,2.0,1.0,832,0
1325,2.0,1.0,832,0
1245,2.0,1.0,832,0
981,1.0,1.0,832,0
952,1.0,1.0,832,0
891,1.0,1.0,832,0
800,1.0,1.0,832,0
1800,1.0,1.0,833,0
1445,1.0,1.0,833,0
1399,2.0,1.0,833,0
1335,1.0,1.0,833,0
1300,2.0,1.0,833,0
1299,2.0,1.0,833,0
1245,2.0,1.0,833,0
1209,2.0,1.0,833,0
1092,1.0,1.0,833,0
1025,1.0,1.0,833,0
999,1.0,1.0,833,0
969,1.0,1.0,833,0
885,1.0,1.0,833,0
2275,2.0,2.0,834,2
2265,1.0,1.0,834,0
1950,2.0,1.0,834,0
1710,1.0,1.0,834,0
1350,1.0,1.0,834,0
1015,1.0,1.5,834,0
905,1.0,1.0,834,0
795,2.0,1.0,834,0
2184,1.0,1.0,835,0
2095,2.0,2.0,835,2
1898,2.0,1.0,835,0
1350,1.0,1.0,835,0
1245,2.0,1.0,835,0
1029,1.0,1.0,835,0
925,1.0,1.0,835,0
870,1.0,1.0,835,0
1545,1.0,1.0,836,0
1320,1.0,1.0,836,0
1180,1.0,1.0,836,0
1123,1.0,1.0,836,0
919,1.0,1.0,836,0
1745,2.0,1.0,837,0
1745,2.0,1.0,837,0
1670,2.0,1.0,837,0
1600,2.0,1.0,837,0
1438,2.0,2.0,837,2
850,1.0,1.0,837,0
2070,1.0,1.0,838,0
1600,1.0,1.0,838,0
1250,1.0,1.0,838,0
811,1.0,1.0,838,0
825,2.0,2.0,839,2
2695,2.0,2.0,840,2
2195,2.0,1.0,840,0
2150,1.0,1.0,840,0
1590,3.0,2.0,840,2
1475,1.0,1.0,840,0
1450,1.0,1.0,840,0
1417,1.0,1.0,840,0
1322,2.0,1.0,840,0
1310,1.0,1.0,840,0
1270,2.0,1.0,840,0
1200,1.0,1.0,840,0
1200,1.0,1.0,840,0
1165,2.0,1.0,840,0
1155,2.0,1.0,840,0
1100,1.0,1.0,840,0
1095,3.0,1.0,840,0
1070,2.0,1.0,840,0
1050,1.0,1.0,840,0
995,2.0,1.0,840,0
825,2.0,2.0,840,2
795,2.0,1.0,840,0
775,3.0,1.0,840,0
775,2.0,1.0,840,0
700,2.0,1.0,840,0
675,2.0,1.0,840,0
650,2.0,1.0,840,0
2600,1.0,1.0,841,0
1476,2.0,2.0,841,2
1268,1.0,1.0,841,0
1076,1.0,1.0,841,0
650,1.0,1.0,841,0
2350,2.0,2.0,842,2
1900,1.0,1.0,842,0
1875,1.0,1.0,842,0
1230,1.0,1.0,842,0
1057,1.0,1.0,842,0
1042,1.0,1.0,842,0
995,1.0,1.0,842,0
870,1.0,1.0,842,0
2186,1.0,1.0,843,0
1755,2.0,1.0,843,0
1624,1.0,1.0,843,0
1595,1.0,1.0,843,0
1264,2.0,2.0,843,2
950,2.0,1.0,843,0
805,1.0,1.0,843,0
1280,1.0,1.0,844,0
1202,1.0,1.0,844,0
1184,1.0,1.0,844,0
1120,2.0,1.5,844,0
424,2.0,1.0,844,0
3191,1.0,1.0,845,0
3159,1.0,1.0,845,0
2355,1.0,1.0,845,0
1900,1.0,1.0,845,0
1805,2.0,2.0,845,2
1582,1.0,1.0,845,0
1395,1.0,1.0,845,0
1200,2.0,1.0,845,0
1015,2.0,1.0,845,0
975,2.0,2.0,845,2
870,1.0,1.0,845,0
1689,1.0,1.0,846,0
1595,1.0,1.0,846,0
1465,1.0,1.0,846,0
1327,1.0,1.0,846,0
1315,1.0,1.0,846,0
1283,1.0,1.0,846,0
1277,1.0,1.0,846,0
1044,1.0,1.0,846,0
925,1.0,1.0,846,0
875,2.0,1.0,846,0
2898,2.0,1.0,847,0
1686,1.0,1.0,847,0
1565,1.0,1.0,847,0
1500,1.0,1.0,847,0
1145,2.0,1.0,847,0
1100,2.0,1.0,847,0
799,1.0,1.0,847,0
1950,1.0,1.0,848,0
1707,1.0,1.0,848,0
1337,2.0,1.0,848,0
1337,2.0,1.0,848,0
1311,1.0,1.0,848,0
879,1.0,1.0,848,0
1292,1.0,1.0,849,0
1185,3.0,1.0,849,0
1050,1.0,1.0,849,0
839,1.0,1.0,849,0
3950,2.0,1.0,850,0
3390,1.0,1.0,850,0
2800,1.0,1.0,850,0
2800,2.0,2.0,850,2
2795,2.0,1.0,850,0
2750,1.0,1.0,850,0
2700,1.0,1.5,850,0
2700,2.0,1.0,850,0
2695,2.0,1.0,850,0
2570,1.0,1.0,850,0
2515,1.0,1.0,850,0
2300,1.0,1.0,850,0
2295,2.0,1.0,850,0
2260,1.0,1.0,850,0
2100,1.0,1.0,850,0
2075,2.0,1.5,850,2
1990,1.0,1.0,850,0
1845,1.0,1.0,850,0
1795,2.0,1.0,850,0
1775,2.0,1.0,850,0
1699,2.0,1.0,850,0
1695,2.0,1.0,850,0
1695,2.0,1.0,850,0
1685,1.0,1.0,850,0
1599,2.0,1.0,850,0
1550,1.0,1.5,850,0
1500,1.0,1.0,850,0
1500,2.0,1.0,850,0
1450,1.0,1.0,850,0
1450,1.0,1.0,850,0
1450,2.0,1.0,850,0
1399,1.0,1.0,850,0
1399,1.0,1.0,850,0
1395,2.0,1.0,850,0
1359,1.0,1.0,850,0
1350,2.0,1.0,850,0
1339,2.0,1.5,850,0
1325,1.0,1.0,850,0
1299,1.0,1.0,850,0
1295,2.0,1.0,850,0
1285,2.0,1.0,850,0
1269,1.0,1.0,850,0
1269,1.0,1.0,850,0
1242,2.0,1.0,850,0
1230,2.0,1.0,850,0
1225,2.0,1.0,850,0
1200,2.0,1.0,850,0
1200,2.0,2.0,850,2
1200,1.0,1.0,850,0
1195,2.0,1.0,850,0
1179,1.0,1.0,850,0
1150,2.0,1.0,850,0
1140,2.0,1.0,850,0
1135,2.0,1.0,850,0
1133,2.0,1.0,850,0
1125,1.0,1.0,850,0
1110,1.0,1.0,850,0
1100,2.0,1.0,850,0
1100,1.0,1.0,850,0
1100,2.0,1.0,850,0
1080,2.0,1.0,850,0
1065,2.0,1.0,850,0
1050,2.0,1.0,850,0
1029,2.0,2.0,850,2
1020,2.0,1.0,850,0
1010,2.0,1.0,850,0
1005,3.0,1.0,850,0
1000,2.0,1.0,850,0
1000,1.0,1.0,850,0
995,1.0,1.0,850,0
995,2.0,1.0,850,0
995,1.0,1.0,850,0
995,2.0,2.0,850,2
985,2.0,1.0,850,0
980,2.0,1.0,850,0
980,2.0,1.0,850,0
980,2.0,1.0,850,0
978,1.0,1.0,850,0
969,1.0,1.0,850,0
964,1.0,1.0,850,0
959,2.0,1.0,850,0
950,1.0,1.0,850,0
949,1.0,1.0,850,0
925,2.0,1.0,850,0
925,2.0,1.0,850,0
910,1.0,1.0,850,0
910,1.0,1.0,850,0
879,1.0,1.0,850,0
869,1.0,1.0,850,0
865,2.0,1.0,850,0
855,1.0,1.0,850,0
850,2.0,2.0,850,2
850,2.0,1.0,850,0
825,2.0,1.0,850,0
803,1.0,1.0,850,0
800,1.0,1.0,850,0
800,1.0,1.0,850,0
800,2.0,1.0,850,0
799,2.0,1.0,850,0
795,2.0,1.0,850,0
780,2.0,1.0,850,0
775,2.0,2.0,850,2
775,1.0,1.0,850,0
750,3.0,1.0,850,0
730,1.0,1.0,850,0
725,2.0,1.0,850,0
725,2.0,1.0,850,0
720,2.0,1.0,850,0
715,1.0,1.0,850,0
715,3.0,1.0,850,0
699,2.0,2.0,850,2
675,2.0,1.0,850,0
650,2.0,1.0,850,0
650,3.0,1.0,850,0
649,1.0,1.0,850,0
625,2.0,1.0,850,0
600,1.0,1.5,850,0
595,2.0,1.0,850,0
565,2.0,1.0,850,0
525,2.0,1.0,850,0
500,2.0,1.0,850,0
5095,2.0,2.0,851,2
2195,2.0,2.0,851,2
1775,1.0,1.0,851,0
1250,1.0,1.0,851,0
1065,2.0,1.0,851,0
1026,3.0,1.0,851,0
654,2.0,1.0,851,0
2270,1.0,1.0,852,0
1363,1.0,1.0,852,0
1200,1.0,1.0,852,0
1195,2.0,1.0,852,0
875,1.0,1.0,852,0
1496,1.0,1.0,853,0
1468,1.0,1.0,853,0
1429,2.0,1.0,853,0
1740,2.0,1.0,854,0
1545,1.0,1.0,854,0
1160,3.0,1.0,854,0
1140,1.0,1.0,854,0
1116,1.0,1.0,854,0
995,1.0,1.0,854,0
990,1.0,1.0,854,0
857,1.0,1.0,854,0
3193,1.0,1.0,855,0
1639,2.0,1.0,855,0
1025,1.0,1.0,855,0
975,1.0,1.0,855,0
885,1.0,1.0,855,0
875,1.0,1.0,855,0
2350,1.0,1.0,856,0
1700,2.0,1.0,856,0
1680,2.0,1.0,856,0
1550,1.0,1.0,856,0
1526,1.0,1.0,856,0
1270,1.0,1.0,856,0
1200,2.0,1.0,856,0
1160,1.0,1.0,856,0
1002,1.0,1.0,856,0
854,1.0,1.0,856,0
825,1.0,1.0,856,0
3100,1.0,1.0,857,0
1825,1.0,1.0,857,0
1025,1.0,1.0,857,0
1450,1.0,1.0,858,0
950,1.0,1.0,858,0
839,2.0,1.5,858,0
680,2.0,1.0,858,0
2100,0.0,1.0,859,0
1995,2.0,1.5,859,2
770,1.0,1.0,859,0
4695,2.0,1.0,860,0
2550,2.0,1.0,860,0
2400,2.0,1.0,860,0
1805,1.0,1.0,860,0
1373,1.0,1.0,860,0
1325,1.0,1.0,860,0
1198,1.0,1.0,860,0
1150,2.0,2.0,860,2
1075,2.0,1.0,860,0
1060,2.0,1.0,860,0
965,1.0,1.0,860,0
825,1.0,1.0,860,0
775,2.0,1.0,860,0
775,2.0,1.0,860,0
635,2.0,1.0,860,0
2260,2.0,2.0,861,2
2200,1.0,1.0,861,0
1845,2.0,1.0,861,0
1312,1.0,1.0,861,0
1152,1.0,1.0,861,0
1990,2.0,1.0,862,0
1955,2.0,1.0,862,0
1756,1.0,1.0,862,0
1735,2.0,1.0,862,0
1555,1.0,1.0,862,0
1295,1.0,1.0,862,0
999,2.0,1.0,862,0
1750,2.0,1.0,863,0
1294,1.0,1.0,863,0
1040,2.0,2.0,863,2
1021,2.0,1.0,863,0
1724,2.0,1.0,864,0
1724,2.0,1.0,864,0
1724,2.0,1.0,864,0
1724,2.0,1.0,864,0
1497,3.0,2.0,864,2
1399,2.0,2.0,864,2
1375,1.0,1.0,864,0
1365,2.0,2.0,864,2
1125,2.0,1.0,864,0
930,2.0,1.0,864,0
920,2.0,2.0,864,2
800,2.0,1.5,864,0
640,2.0,1.0,864,0
2891,1.0,1.0,865,0
2516,1.0,1.5,865,0
1360,2.0,1.0,865,0
1330,2.0,1.0,865,0
1200,1.0,1.0,865,0
1145,2.0,1.0,865,0
1095,2.0,1.0,865,0
1049,2.0,1.0,865,0
875,2.0,1.0,865,0
513,2.0,1.0,865,0
1211,1.0,1.0,866,0
800,2.0,1.0,866,0
1354,1.0,1.0,867,0
1205,2.0,1.0,867,0
1110,2.0,1.0,867,0
875,2.0,1.0,867,0
2150,2.0,1.0,868,0
2098,1.0,1.0,868,0
1614,1.0,1.0,868,0
1600,2.0,1.0,868,0
1290,1.0,1.0,868,0
1149,2.0,2.0,868,2
1149,2.0,2.0,868,2
1149,2.0,2.0,868,2
1100,2.0,2.0,868,2
1100,4.0,2.0,868,2
919,1.0,1.0,868,0
1345,1.0,1.0,869,0
1089,2.0,1.0,869,0
4995,1.0,1.0,870,0
2140,1.0,1.0,870,0
1605,2.0,2.0,870,2
1600,1.0,1.0,870,0
1558,1.0,1.0,870,0
1495,1.0,1.0,870,0
1445,2.0,2.0,870,2
1225,2.0,2.0,870,2
1180,1.0,1.0,870,0
1095,2.0,1.0,870,0
1055,1.0,1.0,870,0
999,2.0,1.0,870,0
975,2.0,1.0,870,0
950,2.0,1.0,870,0
910,2.0,1.0,870,0
875,1.0,1.0,870,0
805,1.0,1.0,870,0
719,2.0,1.5,870,0
1995,1.0,1.0,871,0
1755,2.0,2.0,871,2
1723,1.0,1.0,871,0
1605,1.0,1.0,871,0
1270,2.0,2.0,871,2
1225,1.0,1.0,871,0
770,2.0,1.0,871,0
2350,1.0,1.0,872,0
2000,2.0,1.5,872,2
1296,1.0,1.0,872,0
1109,1.0,1.0,872,0
690,2.0,1.0,872,0
1934,1.0,1.0,873,0
1380,1.0,1.0,873,0
1300,1.0,1.0,873,0
1255,2.0,1.0,873,0
1885,2.0,1.0,874,0
1325,1.0,1.0,874,0
1205,1.0,1.0,874,0
924,1.0,1.0,874,0
2780,1.0,1.0,875,0
2520,1.0,1.0,875,0
2495,1.0,1.0,875,0
2445,1.0,1.0,875,0
2395,2.0,1.0,875,0
1925,2.0,1.0,875,0
1695,2.0,1.0,875,0
1625,2.0,2.0,875,2
1500,2.0,2.0,875,2
1289,2.0,1.0,875,0
1280,2.0,1.0,875,0
1269,1.0,1.0,875,0
1263,2.0,1.0,875,0
1249,2.0,1.0,875,0
1249,2.0,1.0,875,0
1249,2.0,1.0,875,0
1183,2.0,1.0,875,0
1175,2.0,1.0,875,0
1158,2.0,1.0,875,0
1158,2.0,1.0,875,0
1158,2.0,1.0,875,0
1158,2.0,1.0,875,0
1158,2.0,1.0,875,0
1150,1.0,1.0,875,0
1010,2.0,1.0,875,0
995,2.0,1.0,875,0
980,2.0,1.0,875,0
975,2.0,1.0,875,0
950,2.0,1.0,875,0
800,1.0,1.0,875,0
732,3.0,2.0,875,2
675,2.0,2.0,875,2
1600,2.0,2.0,876,2
1461,2.0,1.0,876,0
1400,1.0,1.0,876,0
1180,2.0,2.0,876,2
1180,2.0,2.0,876,2
1169,2.0,2.0,876,2
995,2.0,1.0,876,0
977,1.0,1.0,876,0
929,1.0,1.0,876,0
885,1.0,1.0,876,0
1600,1.0,1.0,877,0
1295,2.0,1.0,877,0
1275,1.0,1.0,877,0
1090,2.0,1.0,877,0
2385,3.0,3.0,878,2
2195,2.0,2.0,878,2
1002,1.0,1.0,878,0
1470,1.0,1.0,879,0
1450,1.0,1.0,879,0
1440,1.0,1.0,879,0
1278,2.0,1.0,879,0
2350,1.0,1.5,880,0
1900,2.0,1.0,880,0
1750,2.0,2.0,880,2
1675,2.0,1.5,880,2
1650,3.0,2.0,880,2
1585,2.0,2.0,880,2
1539,1.0,1.0,880,0
1450,2.0,1.0,880,0
1440,2.0,1.5,880,2
1410,2.0,1.0,880,0
1335,2.0,1.0,880,0
1280,2.0,1.0,880,0
1229,2.0,1.0,880,0
1200,2.0,1.0,880,0
1125,1.0,1.0,880,0
925,2.0,1.0,880,0
880,2.0,1.0,880,0
850,2.0,1.0,880,0
825,1.0,1.0,880,0
770,2.0,1.5,880,0
750,2.0,2.0,880,2
665,2.0,2.0,880,2
1516,1.0,1.0,881,0
1250,1.0,1.0,881,0
1500,1.0,1.0,882,0
1500,1.0,1.0,882,0
1345,1.0,1.0,882,0
1112,2.0,1.0,882,0
979,1.0,1.0,882,0
975,1.0,1.0,882,0
824,2.0,1.0,882,0
780,2.0,1.0,882,0
1705,1.0,1.0,883,0
1015,2.0,2.0,883,2
2100,2.0,1.0,884,0
1930,1.0,1.0,884,0
1895,2.0,1.0,884,0
1400,2.0,1.0,884,0
1400,2.0,1.0,884,0
1295,2.0,1.0,884,0
1205,2.0,1.0,884,0
1061,2.0,1.0,884,0
950,3.0,1.0,884,0
825,2.0,2.0,884,2
2075,4.0,1.0,885,2
1700,2.0,2.0,885,2
1545,2.0,1.5,885,2
1525,1.0,1.0,885,0
1476,2.0,2.0,885,2
1150,1.0,1.0,885,0
1550,1.0,1.0,886,0
1400,2.0,1.0,886,0
1400,2.0,1.0,886,0
1229,2.0,1.0,886,0
1099,2.0,2.0,886,2
1095,2.0,1.0,886,0
980,1.0,1.0,886,0
850,2.0,1.0,886,0
2000,2.0,2.0,887,2
1637,2.0,1.0,887,0
2695,2.0,1.0,888,0
1875,2.0,2.0,888,2
1592,1.0,1.0,888,0
1585,1.0,1.0,888,0
1098,2.0,2.0,888,2
799,2.0,1.0,888,0
795,2.0,1.0,888,0
1784,2.0,2.0,889,2
1280,1.0,1.0,889,0
5100,3.0,2.0,890,2
3395,2.0,2.0,890,2
1835,2.0,1.0,890,0
1725,2.0,2.0,890,2
1708,2.0,1.0,890,0
1495,2.0,2.0,890,2
1474,1.0,1.0,890,0
1459,1.0,1.0,890,0
1444,1.0,1.0,890,0
1440,1.0,1.0,890,0
1350,1.0,1.0,890,0
1165,2.0,2.0,890,2
1165,1.0,1.0,890,0
1065,1.0,1.0,890,0
1000,1.0,1.0,890,0
990,1.0,1.0,890,0
943,1.0,1.0,890,0
940,1.0,1.0,890,0
925,3.0,1.0,890,0
823,2.0,2.0,890,2
800,2.0,1.0,890,0
705,1.0,1.0,890,0
1900,1.0,1.5,891,0
725,2.0,1.0,891,0
1994,1.0,1.0,892,0
1460,1.0,1.0,892,0
972,1.0,1.0,892,0
1065,1.0,1.0,893,0
1050,1.0,1.0,893,0
975,2.0,2.0,893,2
5195,3.0,1.0,894,2
2195,2.0,1.0,894,0
1595,2.0,1.5,894,2
1480,2.0,2.0,894,2
1450,2.0,2.0,894,2
1440,2.0,2.0,894,2
1246,1.0,1.0,894,0
985,2.0,1.0,894,0
909,2.0,1.0,894,0
899,1.0,1.0,894,0
2995,2.0,2.0,895,2
1495,2.0,1.0,895,0
1350,2.0,1.0,895,0
1300,2.0,1.0,895,0
1199,2.0,2.0,895,2
1199,2.0,1.0,895,0
1166,1.0,1.0,895,0
985,2.0,1.0,895,0
946,2.0,1.0,895,0
895,2.0,1.0,895,0
664,2.0,1.0,895,0
2395,2.0,2.0,896,2
1909,1.0,1.0,896,0
1795,2.0,1.0,896,0
1415,1.0,1.0,896,0
990,2.0,1.0,896,0
930,1.0,1.0,896,0
875,2.0,1.0,896,0
689,3.0,1.0,896,0
625,2.0,1.0,896,0
2585,2.0,1.0,897,0
2525,2.0,2.0,897,2
1600,1.0,1.0,897,0
1817,2.0,1.0,898,0
1349,1.0,1.0,898,0
1025,1.0,1.0,898,0
769,2.0,2.0,898,2
769,2.0,2.0,898,2
1364,2.0,2.0,899,2
1285,2.0,1.0,899,0
1206,1.0,1.0,899,0
1110,1.0,1.0,899,0
1005,1.0,1.5,899,0
4995,3.0,2.0,900,2
4769,3.0,1.5,900,2
3800,2.0,1.0,900,0
3175,3.0,1.0,900,2
3100,1.0,1.0,900,0
2950,1.0,1.0,900,0
2837,2.0,2.0,900,2
2800,2.0,1.5,900,2
2795,2.0,2.0,900,2
2690,2.0,2.0,900,2
2625,2.0,1.0,900,0
2599,1.0,1.0,900,0
2510,2.0,1.0,900,0
2445,2.0,1.0,900,0
2395,2.0,1.0,900,0
2298,2.0,1.0,900,0
2200,2.0,1.0,900,0
2200,3.0,1.0,900,2
2100,2.0,1.0,900,0
2100,2.0,1.5,900,2
2100,2.0,1.0,900,0
2000,2.0,1.0,900,0
1999,2.0,1.0,900,0
1990,2.0,2.0,900,2
1905,2.0,1.0,900,0
1850,1.0,1.0,900,0
1850,1.0,1.0,900,0
1835,2.0,2.0,900,2
1825,2.0,1.0,900,0
1800,2.0,1.0,900,0
1795,2.0,1.0,900,0
1750,1.0,1.0,900,0
1725,2.0,1.0,900,0
1710,1.0,1.0,900,0
1700,2.0,2.0,900,2
1695,1.0,1.0,900,0
1675,2.0,1.5,900,2
1650,3.0,1.0,900,2
1648,1.0,1.0,900,0
1639,2.0,1.0,900,0
1620,2.0,1.0,900,0
1620,2.0,1.0,900,0
1600,2.0,2.0,900,2
1600,1.0,1.0,900,0
1599,3.0,1.0,900,2
1579,1.0,1.0,900,0
1550,2.0,1.0,900,0
1550,2.0,1.0,900,0
1550,1.0,1.0,900,0
1525,1.0,2.0,900,0
1500,2.0,1.0,900,0
1500,1.0,1.0,900,0
1475,2.0,1.0,900,0
1460,2.0,1.0,900,0
1400,2.0,1.0,900,0
1390,2.0,2.0,900,2
1365,1.0,1.0,900,0
1365,2.0,1.0,900,0
1350,4.0,1.0,900,2
1350,3.0,1.0,900,2
1350,1.0,1.0,900,0
1350,2.0,1.0,900,0
1340,2.0,1.0,900,0
1329,2.0,1.0,900,0
1300,2.0,1.0,900,0
1300,2.0,1.0,900,0
1300,3.0,1.0,900,2
1300,2.0,1.0,900,0
1299,1.0,1.0,900,0
1289,2.0,1.0,900,0
1275,1.0,1.0,900,0
1264,1.0,1.0,900,0
1255,2.0,2.0,900,2
1250,2.0,1.5,900,0
1250,2.0,1.0,900,0
1240,2.0,2.0,900,2
1230,2.0,1.0,900,0
1214,2.0,2.0,900,2
1200,3.0,1.0,900,2
1200,2.0,2.0,900,2
1200,2.0,1.0,900,0
1195,2.0,1.0,900,0
1100,2.0,1.0,900,0
1100,2.0,1.0,900,0
1075,1.0,1.0,900,0
1035,2.0,1.0,900,0
1030,2.0,1.0,900,0
1025,2.0,1.0,900,0
1021,1.0,1.0,900,0
1015,2.0,2.0,900,2
999,2.0,1.0,900,0
995,2.0,1.0,900,0
995,2.0,1.0,900,0
978,2.0,1.0,900,0
975,1.0,1.0,900,0
975,2.0,1.0,900,0
964,1.0,1.0,900,0
950,2.0,2.0,900,2
950,1.0,1.0,900,0
935,2.0,1.0,900,0
924,2.0,1.0,900,0
900,1.0,1.0,900,0
900,2.0,1.0,900,0
899,1.0,1.0,900,0
898,1.0,1.0,900,0
875,2.0,1.0,900,0
870,2.0,1.0,900,0
850,2.0,1.0,900,0
850,2.0,1.0,900,0
850,2.0,1.0,900,0
850,2.0,1.0,900,0
850,2.0,1.0,900,0
850,2.0,1.0,900,0
